Prob125_kmap3,0,20,0.0,R,S,R,S,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R
Prob126_circuit6,16,20,0.8,.,.,.,.,c,.,.,p,.,.,.,.,.,p,S,.,.,.,.,.
Prob127_lemmings1,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,C
Prob128_fsm_ps2,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,C,.,.,.,.
Prob129_ece241_2013_q8,17,20,0.85,.,C,.,.,.,.,.,.,.,.,C,w,.,.,.,.,.,.,.,.
Prob130_circuit5,18,20,0.9,.,.,.,.,.,.,.,p,.,.,.,.,.,.,.,p,.,.,.,.
Prob131_mt2015_q4,2,20,0.1,R,S,S,S,p,S,m,.,S,R,p,S,S,S,m,m,p,S,R,.
Prob132_always_if2,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob133_2014_q3fsm,0,20,0.0,R,R,S,R,R,R,S,R,R,p,R,p,p,R,R,r,p,R,R,R
Prob134_2014_q3c,1,20,0.05,R,R,R,R,R,p,S,R,R,R,p,p,.,R,R,R,R,R,R,p
Prob135_m2014_q6b,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R
Prob136_m2014_q6,17,20,0.85,.,S,.,.,.,.,.,.,R,.,.,r,.,.,.,.,.,.,.,.
Prob137_fsm_serial,1,20,0.05,.,w,r,R,S,R,R,R,C,R,C,p,p,r,R,r,R,C,R,R
Prob138_2012_q2fsm,19,20,0.95,.,.,.,.,.,.,.,.,C,.,.,.,.,.,.,.,.,.,.,.
Prob139_2013_q2bfsm,0,20,0.0,R,R,R,R,S,R,C,p,m,R,R,S,R,R,S,R,R,R,R,w
Prob140_fsm_hdlc,1,20,0.05,p,R,R,R,R,R,.,R,m,S,C,R,R,R,R,C,R,m,R,C
Prob141_count_clock,0,20,0.0,T,S,p,T,S,S,T,S,T,p,T,p,p,p,T,m,T,T,T,T
Prob142_lemmings2,15,20,0.75,.,.,S,.,.,.,.,.,.,.,.,.,.,.,S,.,.,S,m,R
Prob143_fsm_onehot,0,20,0.0,R,R,R,R,R,S,m,R,R,R,m,R,R,R,R,R,R,R,R,R
Prob144_conwaylife,4,20,0.2,R,S,.,.,p,S,S,R,R,S,S,.,C,R,S,S,C,.,R,R
Prob145_circuit8,0,20,0.0,R,R,R,p,R,R,R,R,C,R,R,R,R,C,R,R,R,R,R,R
Prob146_fsm_serialdata,0,20,0.0,R,w,R,S,R,S,S,r,S,S,m,w,C,r,R,C,S,R,r,r
Prob147_circuit10,0,20,0.0,C,C,R,C,w,C,R,R,C,R,R,R,S,p,p,R,p,R,R,R
Prob148_2013_q2afsm,17,20,0.85,.,.,S,.,.,.,.,.,.,.,.,S,.,.,.,.,C,.,.,.
Prob149_ece241_2013_q4,0,20,0.0,C,R,r,R,S,R,w,R,R,R,C,R,r,S,S,R,R,R,S,C
Prob150_review2015_fsmonehot,0,20,0.0,C,R,R,C,R,S,R,R,C,C,R,R,C,R,R,S,R,R,R,p
Prob151_review2015_fsm,0,20,0.0,R,R,R,R,R,R,R,R,C,p,R,S,R,R,R,S,R,R,R,R
Prob152_lemmings3,14,20,0.7,.,.,.,.,.,.,w,.,.,C,.,.,.,R,.,S,R,S,.,.
Prob153_gshare,0,20,0.0,R,S,R,R,C,R,R,S,R,w,m,R,C,R,R,C,R,p,p,C
Prob154_fsm_ps2data,2,20,0.1,R,w,S,R,R,C,R,.,C,R,C,.,S,C,R,R,r,m,R,C
Prob155_lemmings4,2,20,0.1,R,R,R,R,R,R,R,.,R,R,R,R,R,R,R,.,R,S,R,R
Prob156_review2015_fancytimer,0,20,0.0,p,p,C,T,S,T,T,T,T,C,T,T,T,C,T,T,w,T,w,T
